gene_id	associated_reactions	growth_WT_h-1	growth_KO_h-1	growth_ratio	solver_status	essentiality_label
EHJ92212_1	ACACT10;ACACT11;ACACT12;ACACT13;ACACT1r;ACACT2r;ACACT4r;ACACT6r;ACACT7r;ACACT8;ACACT9;KAT1;KAT10;KAT11;KAT12;KAT13;KAT14;KAT15;KAT16;KAT17;KAT18;KAT19;KAT20;KAT21;KAT22;KAT23;KAT24;KAT25;KAT26;KAT27;KAT28;KAT29;KAT30;KAT31;KAT32;KAT33;MACCOAT	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92219_1	ACSPHAC121d6;ACSPHAC141d5	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92412_1	Kt3r;NAt3_1	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92434_1	NADDP	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92736_1	HPPK	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92738_1	AP4AH	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92749_1	ADMDC	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92796_1	F1PP;F6PP;G1PP;G6PP;GNP;PGMT;R5PP;RU5PP	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92896_1	CPPPGO2	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92982_1	FACOAE140;FACOAE160;FACOAE161	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ92992_1	GLYCK	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93006_1	CYTBD2pp;CYTBDpp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93074_1	UAG4Ei;UDPG4E	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93184_1	SUCDi	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93254_1	PROabc;SULabc;TSULabc	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93324_1	IMPD	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93586_1	MCTP1App;MCTP1Bpp;MCTP2App;MPTG;MPTG2	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94029_1	MNabc	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94038_1	HETZK	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94073_1	NTP3	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94351_1	PIabc;PIuabcpp;PPIuabcpp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94354_1	PIuabcpp;PPIuabcpp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94644_1	MMSAD1;MMSAD3;MMTSAO;PPNDH2	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94646_1	MG2tpp	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ94724_1	FRD2;FRD3	0.2902343858032029	0.29023438580320843	1.000000000000019	optimal	Non-essential
EHJ93322_1	DURIPP;PUNP1;PUNP2;PUNP3;PUNP4;PUNP5;PUNP6;PUNP7	0.2902343858032029	0.2902343858032085	1.0000000000000193	optimal	Non-essential
EHJ91156_1	DNMPPA;DNTPPA	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ91697_1	OCOAT1	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ91818_1	3PEPTabcpp;4PEPTabcpp	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ91861_1	HEMEOS	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ92334_1	ANPRT	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ92413_1	Kt3r;NAt3_1;NAt3_2	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ93802_1	DUTPDP;NDP8	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ94484_1	UREA;UREA_1	0.2902343858032029	0.29023438580320854	1.0000000000000195	optimal	Non-essential
EHJ91169_1	IND3ACtpp	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ91374_1	PA120abcpp;PA160abcpp;PA161abcpp;PA180abcpp;PA181abcpp;PE120abcpp;PE140abcpp;PE141abcpp;PE160abcpp;PE161abcpp;PE180abcpp;PE181abcpp;PG120abcpp;PG140abcpp;PG141abcpp;PG160abcpp;PG161abcpp;PG180abcpp;PG181abcpp;PGP120abcpp;PGP140abcpp;PGP141abcpp;PGP160abcpp;PGP161abcpp;PGP180abcpp;PGP181abcpp	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ91807_1	ACS2	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ92137_1	G6PBDH;G6PDH2r	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ92956_1	PPK;PPK2;PPK50_B;PPK50r	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ93312_1	CYTBO3_4pp	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ94364_1	PPPGO	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ94858_1	PTRCabc;PTRCabcpp	0.2902343858032029	0.2902343858032086	1.0000000000000198	optimal	Non-essential
EHJ91247_1	Kt3pp	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ91423_1	DDPA	0.2902343858032029	0.29023438580320865	1.00000000000002	optimal	Non-essential
EHJ91531_1	SO4t4pp_1	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ91742_1	GALUi	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ92984_1	ACSERtpp;CYStpp	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ94134_1	PDE1	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ94427_1	FE3DCITR3	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ94489_1	UREA;UREA_1	0.2902343858032029	0.29023438580320865	1.00000000000002	optimal	Non-essential
EHJ94567_1	HACD1i;HACD2i;HACD3i;HACD4i;HACD5i;HACD6i;HACD7i;HACD8i	0.2902343858032029	0.2902343858032087	1.00000000000002	optimal	Non-essential
EHJ91399_1	DNMPPA	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91463_1	HMGL_2	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91614_1	CDGUNPD	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91634_1	DMPPS;IPDPS	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91702_1	BDH	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91720_1	CLPNS120pp;CLPNS140pp;CLPNS141pp;CLPNS160pp;CLPNS161pp;CLPNS180pp;CLPNS181pp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91767_1	FADt;FMNt	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91790_1	CA2abcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91880_1	ADD;DADA	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ91939_1	DCTPD;DCTPD2	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92009_1	ECOAH12	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92037_1	3PEPTabcpp;4PEPTabcpp;ALAALAabcpp;ALAGLUabcpp;ALAHISabcpp;ALALEUabcpp;ALATHRabcpp;ALATRPabcpp;CARNabcpp;CGLYabcpp;DIPEPabc1;DIPEPabc10;DIPEPabc12;DIPEPabc13;DIPEPabc14;DIPEPabc15;DIPEPabc3;DIPEPabc8;GLYGLNabcpp;GLYGLUabcpp;GLYGLYabcpp;GLYMETabcpp;GLYPHEabcpp;GLYSERabcpp;HISGLYabcpp;HISHISabcpp;LEULEUabcpp;PROGLYabcpp;RMNabc;XYLabc	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92108_1	ACSERtpp;CYStpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92130_1	GALCTND	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92213_1	23CTI1;23CTI2;23CTI3;3HPTNCOAR;ECOAH1;ECOAH12;ECOAH14;ECOAH15;ECOAH16;ECOAH17;ECOAH18;ECOAH19;ECOAH2;ECOAH20;ECOAH21;ECOAH22;ECOAH23;ECOAH24;ECOAH25;ECOAH26;ECOAH27;ECOAH28;ECOAH29;ECOAH3;ECOAH30;ECOAH31;ECOAH32;ECOAH33;ECOAH34;ECOAH35;ECOAH36;ECOAH37;ECOAH38;ECOAH4;ECOAH5;ECOAH6;ECOAH7;ECOAH8;ECOAH9ir;HACD10i;HACD11i;HACD12i;HACD13i;HACD14i;HACD15i;HACD16i;HACD17i;HACD18i;HACD19i;HACD20i;HACD21i;HACD22i;HACD23i;HACD24i;HACD25i;HACD26i;HACD27i;HACD28i;HACD29i;HACD30i;HACD31i;HACD32i;HACD33i;HADPCOADH3;HBCE;HVCD;VECOAH	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92282_1	PIabc;PIuabcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92284_1	PIabc	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92335_1	ADCS;ANS;ANS2	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92337_1	H2tpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92446_1	ALAt4;ALAt4pp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92602_1	GUACYC	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92743_1	PDX5PS	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92809_1	PPND	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ92937_1	ADA;CSND;MCSNAH	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93048_1	ME1;ME2	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93214_1	MALTHXabcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93308_1	ACKr;PPAKr	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93373_1	NTRIR2x	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93380_1	5DKGR	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93627_1	ALAALAabcpp;ALAGLUabcpp;ALAHISabcpp;ALALEUabcpp;ALATHRabcpp;ALATRPabcpp;CARNabcpp;CGLYabcpp;GLYGLNabcpp;GLYGLUabcpp;GLYGLYabcpp;GLYMETabcpp;GLYPHEabcpp;GLYSERabcpp;GTHRDabcpp;HISGLYabcpp;HISHISabcpp;LEULEUabcpp;PROGLYabcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93628_1	ALAALAabcpp;ALAGLUabcpp;ALAHISabcpp;ALALEUabcpp;ALATHRabcpp;ALATRPabcpp;CARNabcpp;CGLYabcpp;DIPEPabc1;DIPEPabc10;DIPEPabc12;DIPEPabc13;DIPEPabc14;DIPEPabc15;DIPEPabc3;DIPEPabc8;GLYGLNabcpp;GLYGLUabcpp;GLYGLYabcpp;GLYMETabcpp;GLYPHEabcpp;GLYSERabcpp;HISGLYabcpp;HISHISabcpp;LEULEUabcpp;PROGLYabcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93695_1	ETHAAL	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93847_1	ADSELR;APSR;METSOXR1;METSOXR2;PAPSR;RNDR1;RNDR2;RNDR3;RNDR4;THIORDXi;TRDR	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ93901_1	CBPS	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94036_1	LGTHL	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94321_1	ALCD2y	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94830_1	MDRPD	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94855_1	PTRCabcpp	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94886_1	DHAD1;DHAD2	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94941_1	DMPPS;IPDPS	0.2902343858032029	0.29023438580320876	1.0000000000000202	optimal	Non-essential
EHJ94257_1	NTPP10;NTPP11;NTPP9	0.2902343858032029	0.2902343858032088	1.0000000000000204	optimal	Non-essential
EHJ91114_1	ADSELR;APSR;METSOXR1;METSOXR2;PAPSR;RNDR1;RNDR2;RNDR3;RNDR4;THIORDXi;TRDR	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91556_1	ATPS4rpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91692_1	ALAt4	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91725_1	GLYCLTDx;HPYRRx	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91821_1	YUMPS	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91837_1	CHLabcpp;GLYBabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91875_1	HXAND;XAND	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ91929_1	METDabc;METDabcpp;METabc;METabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92135_1	DDPGA;EDA;OAADC	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92147_1	MGSA	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92200_1	SELCYSLY3	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92281_1	E4PD;GAPD	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92305_1	GRXR;PAPSR2;RNDR1b;RNDR2b;RNDR3b;RNDR4b	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92368_1	PTRCabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92688_1	ASPabcpp;GLUabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92728_1	SERD_L	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92757_1	3NTD4pp;3NTD7pp;NTD1;NTD10;NTD11;NTD12;NTD2;NTD3;NTD4;NTD5;NTD6;NTD7;NTD8;NTD9;PPA	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92803_1	ECTOH	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ92950_1	PRATPP	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93210_1	XYLK	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93246_1	CTECOAI6;CTECOAI7;CTECOAI8;ECOAH1;ECOAH12;ECOAH2;ECOAH3;ECOAH4;ECOAH5;ECOAH6;ECOAH7;ECOAH8;NPHS;VECOAH	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93280_1	MN2tipp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93294_1	ALR2	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93535_1	ACGS	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93537_1	PIabc;PIt2r	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93594_1	DGUNC;GUACYC	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93759_1	DDPA	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93790_1	SDPDS	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93803_1	PGAMT;PGMT;PMANM;PPM	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93874_1	GLUTRS	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ93990_1	PHEME2abcpp;SHEME2abcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94088_1	HISabcpp;LEUabcpp;PROabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94265_1	G1SAT	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94267_1	PPPGO	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94282_1	ATPS4rpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94292_1	NAt3_2	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94406_1	ACONCt4pp;CITt4pp_1;ICITt4pp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94476_1	ACONCt4pp;ACONCtupp;CITt4pp_1;CITtupp;ICITt4pp;ICITtupp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94478_1	UREAabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94512_1	ARGabcpp;HISabcpp;LYSabcpp;ORNabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94589_1	AHSERL2;SHSL2r	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94603_1	ALCDpp;GLYCOLDHpp;PEAOpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94619_1	ALPHNH	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94819_1	PTRCabc;PTRCabcpp	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94844_1	ALDD2x	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94922_1	UDPG4E	0.2902343858032029	0.29023438580320887	1.0000000000000207	optimal	Non-essential
EHJ94549_1	GLUDy	0.2902343858032029	0.2902343858032089	1.0000000000000209	optimal	Non-essential
EHJ91163_1	DHFR;FOLR2	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ91269_1	NTP1;NTP10;NTP3;NTP5	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ91677_1	CPPPGO2	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ91690_1	GLYCL	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ91907_1	GTHRDHpp	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ92495_1	ALAALAabcpp;Cobalt2abcppI;MSO3abcpp;NI2uabcpp	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ92519_1	DHDPS	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ92999_1	FE3abcpp	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ93202_1	INDOLEt2pp	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ93261_1	MAN1PT;MAN1PT2;MAN6PI	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ93290_1	SERD_L;THRD_L	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ93712_1	ADNCYC	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ94086_1	NTP3	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ94488_1	UREA	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ94612_1	PA120abcpp;PA160abcpp;PA161abcpp;PA180abcpp;PA181abcpp;PE120abcpp;PE140abcpp;PE141abcpp;PE160abcpp;PE161abcpp;PE180abcpp;PE181abcpp;PG120abcpp;PG140abcpp;PG141abcpp;PG160abcpp;PG161abcpp;PG180abcpp;PG181abcpp;PGP120abcpp;PGP140abcpp;PGP141abcpp;PGP160abcpp;PGP161abcpp;PGP180abcpp;PGP181abcpp	0.2902343858032029	0.290234385803209	1.000000000000021	optimal	Non-essential
EHJ91248_1	Kt3pp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ91274_1	AGM3PApp;AGM4PApp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ91517_1	AGM3Pt2pp;AGM4Pt2pp;AGMt2pp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ92879_1	D_LACt2	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ92912_1	ADK1;ADK3;ADK4;ADNK1;CPK1;CYTK2_1;DADK;NDPK1;NDPK2;NDPK3;NDPK4;NDPK5;NDPK6;NDPK7;NDPK8	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ93750_1	AKGDH;GLYCL;PDH;PDHcr	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ93969_1	3OXCOAT;ACACT1r;ACACT2r;ACACT4r;ACACT6r;ACACT7r;MACCOAT	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ94470_1	MSO3abcpp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ94674_1	ARGabcpp;GLNabcpp;LYSabcpp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ94762_1	ASPabcpp;GLUabcpp	0.2902343858032029	0.29023438580320915	1.0000000000000215	optimal	Non-essential
EHJ92025_1	G5SD	0.2902343858032029	0.2902343858032092	1.0000000000000218	optimal	Non-essential
EHJ92052_1	GLUN	0.2902343858032029	0.29023438580320926	1.000000000000022	optimal	Non-essential
EHJ91529_1	GPDDA5	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ91673_1	DMSOR1pp;DMSOR2pp	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ92250_1	ACACT1r;MACCOAT	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ92463_1	ARGabcpp;LYSabcpp;ORNabcpp	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ93320_1	DURIPP;TMDPP	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ93386_1	MALt3r	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ94464_1	DHNPA_1;HPPK	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ94475_1	ACONCt4pp;CITt4pp_1;ICITt4pp	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ94657_1	PHEME2abcpp;SHEME2abcpp	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ94682_1	DHFR	0.2902343858032029	0.29023438580320937	1.0000000000000224	optimal	Non-essential
EHJ91437_1	ACSERL;AHSERL4;CYSS;SLCYSS	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ92764_1	COALDDH	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ92915_1	AGM3PA;AGM4PA;AM3PA;AM4PA	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ93038_1	PSUDS	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ93702_1	AMMQLT8	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ93862_1	ANHMK	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ93977_1	GLYC3Pabcpp	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ94510_1	ALDD19xr;ALDD2x	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ94597_1	ALCD1;ALCD2x;ALCD4	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ94668_1	ATHRDHr	0.2902343858032029	0.2902343858032094	1.0000000000000226	optimal	Non-essential
EHJ92472_1	DHAD1;DHAD2	0.2902343858032029	0.29023438580320954	1.0000000000000229	optimal	Non-essential
EHJ92623_1	SGSAD	0.2902343858032029	0.2902343858032096	1.000000000000023	optimal	Non-essential
EHJ92715_1	GLYBabc;PROabc	0.2902343858032029	0.29023438580320965	1.0000000000000233	optimal	Non-essential
EHJ91145_1	ILEabcpp;LEUabcpp;VALabcpp	0.2902343858032029	0.2902343858032097	1.0000000000000235	optimal	Non-essential
EHJ93556_1	PHEMEabcpp	0.2902343858032029	0.29023438580321	1.0000000000000244	optimal	Non-essential
EHJ92866_1	ALLTN	0.2902343858032029	0.29023438580321004	1.0000000000000246	optimal	Non-essential
EHJ91211_1	GNP	0.2902343858032029	0.2902343858032104	1.000000000000026	optimal	Non-essential
EHJ92136_1	PGL	0.2902343858032029	0.29023438580321087	1.0000000000000275	optimal	Non-essential
EHJ93819_1	LNLCtexi;VACCtex	0.2902343858032029	0.29023438580321087	1.0000000000000275	optimal	Non-essential
EHJ94583_1	TRDR	0.2902343858032029	0.29023438580321087	1.0000000000000275	optimal	Non-essential
EHJ91904_1	ACONT;ACONTa;ACONTb;MICITDr	0.2902343858032029	0.29023438580321265	1.0000000000000338	optimal	Non-essential
EHJ93629_1	GTHRDabcpp;GTHRDt2_1	0.2902343858032029	0.29023438580330346	1.0000000000003466	optimal	Non-essential
